                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.0142,                 4.1747,                 3.9932,                0.00243,                0.73413,                0.00556,                0.00135,                 2.6732,                 5.2392,                 4.0455,             0.00055222,             0.00055222,             0.00055222
